clean_comments,label
lucky beautiful wife hattoff wife,0
proud part ummate muhammad saw,1
congratulations iqra areeb nikkah congratulations tying knot,0
soooooo caring loving charming ladyu r sooo lucky life,0
proud part ummate muhammad saw,1
things side everyone lets appreciate effort ducky bhai made every video specially one man gives motivation work hard salute ducky bhai congratulations areeb iqra nikkah,0
way aroob continued vlog duckys attire fabulous,0
get well soon ducky bhai prayers allah give good health,0
feel proud musliumlove india,1
effort keep subscribers entertained,0
aroob bouth cute lg rhi h mashallha,0
great person entertain us matter lots prayers new couple best,0
love hazrat muhammad saw,1
proud part ummat e muhammad saw,1
aroob beautiful inside duky bhai lucky life,0
ducky bhai knows importance aroob bhabis sunglasses,0
many many congratulations areeb iqra hamesha khush rahao g,0
vlogging collecting memorable memories,0
hope fine love ducky bhaiii,0
mashallah beautiful couple aroob pure soul ducky bhai earth prsn made couple,0
nice couple cooperative truly made saad aroob,0
zabardast saad said khana khanay jaunga matter compromise khana alhumdulillah,0
duky bhai trust aroob looked beautiful entire wedding,0
yar aase ik wife hum deserve krtay hain itni caring,0
congrats iqra feel better soon saad,0
happy see love among mashallah happy couple stay blessed vlog superb aroob looking pretty pray ducky bhai may allah heal eyes ducky bhai good life partner ducky bhai also good spouse,0
lakh joke respect button ducky bhai,0
shukar hai apko dekh lia ab poora saal acha guzre galove aroob,0
allah pak apko jaldi sy sehtyab kare ameen carefully,0
luckiest man ducky amazing wife may allah bless u,0
lovely moment thank much tum mere sath ho btw aroob looking beautiful n gorgeous bridal,0
excited celebrate rabuel awal,0
maashaallah aroob looking gorgeous,0
proud ummate muhammad w,1
congrats iqra areeb alah ducky bhai ko seht dy ameen,0
soo happy iqreeb nikkah,0
lets vote ignoring prank aroob bhabi hours,0
congratulations iqra areeb allah har beti k naseeb achy kare ameen,0
wash eyes chilled cold water atleast times day okay inshallah,0
congratulations iqra areeb,0
aroob supportive agrees,0
got emotional way ducky bhai said thank much tum mere sath ho aroob hopefully speedy recovery ducky bhai,0
get well soon duckey bhai lots love india allah aapko acchi sehat se nawaze ameen,0
allah pak sehtyabi de saad bhai mashallah bhabi buht piyari lag rhi ho,0
say sha allah ducky couple,0
wish saads speedy recovery ameen,0
lets vote saying yes aroob hours vlog,0
congratulations interesting vlog greetings uae,0
get well soon ducky bhai,0
sir great vlogger always enjoy vlogs today enjoyable one replace bro get well soon,0
ducky bhai never fails entartain us,0
ducky bhai viral infection dont worry recover three four days ok allah bless,0
salute ducky good still making vlog also edit us salute ducky,0
nice,0
joke salam ducky bhai make videos care health ducky bhai allah ap ko sehat de,0
hats ducky bhai jo itnii tabiyat khrab hone ke bawajud hamare liye vlog bna rahe hein,0
joke respect button ducky bhai,0
nan,0
mashaallah excellent vlogcongratulation iqra sister marriagetake care use proper medication saad bhai,0
asslamualikum ducky bahi inshallah ap ki ankh bohat jald sai ho jai gi pray allah dont worry bro,0
vlogging important take rest essential,0
feeling sad eye may allah make better give aroob healthy life ameen,0
may allah safe eye flu bless everyday love ducky bhai,0
mashallah,0
allah great allah best planner,0
proud part ummete muhammad saw,1
get well soon may allah gives long healthy life happiness n success ameen sumameen ya rabul alameen,0
infection eyes still watching vlogs gives energy,0
aroob like english teacher takes urdu lesson,0
finally wait vlog hoo tabiyat karab allah sehat de,0
congradulation iqra,0
blessed wife like aroob,0
entertains us every situation,0
heartfelt congratulations iqra thanks ducky bhai,0
ya dap nice ha,0
vicky bhai great friends keep watching videos every day happy see arup bhabhi ever visited peshawar talk,0
ducky bhai ka channel million subscribers ke pehle se dekh rha hu bohut maza aata hai videos mai,0
congrats iqra areeb,0
get well soon saad bhai try keep distance zarori,0
congratulations iqra areeb,0
vlog goodya eye flu jese covid aya tha ye bhee wesa hi hadrops sa inshallah theek ho jaye ga,0
faithful wife true heart great blessing,0
allah app ko sehat da ducky bhai big fannn,0
c comedian actor r roaster r rapper,0
coat change winter called love compromise happy life partners think ducky bhai got eye infection already spreading india pakistan take care guys,0
amazing vloglove india,0
may allah improve eyesight health ameen,0
mehnati ducky bhai love respect,0
enter chance winning islm coin airdrop download haqq wallet app using following link httpsappadjustcomzwjt,1
proud part ummate muhammad saw,1
proud part ummat muhammad saw,1
feels proud ummat e muhammadi saww,1
ducky bahi fans feel happiness minutes vlog,0
proud part ummat muhammad saw,1
proud muslums,1
proud part ummat e muhammad saw,1
proud part ummate muhammad saw,1
ducky friend calling sistrology wali iqra another level insult,0
proud part ummat e muhammad saw,1
beauty quran change message message change,1
proud part ummmate muhammad saw,1
village malkan people kind hospitable dont worry always welcome,0
proud part ummete muhammad saw,1
isproud amuslim,1
day incomplete vlog,0
cant wait see aroob nikkah looking absolutely beautiful ik,0
ducky bahi fans feel khe happiness minutes vlog,0
lets vote saying yes father hours,0
congrats iqra areeb,0
million joke respect button ducky bahi,0
proud part ummate muhammad saw,1
lets vote saying yes mother hours,0
feels proud part prophet muhammad saw,1
saying hell ducky bhai constantly waiting vlogs im growing,0
proud part ummet e muhammad saw,1
doesnt fails add sistrology mentioning iqra title,0
lets vote saying yes aroob happy hours,0
overspeeding challan fee youre right dubai countries challans start k lac pkrb,0
jumma mubarak muslims,1
lets vote saying yes father hours,0
ducky bhai made day made good point cuz whats happen pakistan people dont follow rules whatever want discipline thats pakistan facing hide crisis im currently settled uk ive seen strict policies strict rules discipline thats european countries world may allah give hidayah us,0
lets vote ignoring prank aroob bhabi hours,0
proud part ducky bhai gang,1
proud muslums,1
man never fails entertain us whos agree vote,0
lets vote saying yes hours,0
joke respect button ducky bhai,0
ayat ul kursi best protection proud part ummah hazrat muhammad saw like karo,1
nikkah mubarak jauri salamat rahe dono ki,0
lets vote saying yes turab hours,0
literally born entertain us,0
love part,0
vote saying yes sibtain hours,0
always waiting ducky bahi vlog think vlog part life,0
proud part ummate muhammad saw,1
respect saad aroob,0
saying yes father hours,0
missing drunk uncle meme getting stairs,0
ducky said wahan pe garmi hai yahan pr nahi hai thats wore jacket,0
maa say bari nemat koi ni duniya mainmother,0
proud ummat muhammad saw,1
ducky fan feel happiness every vlog,0
im exited nikah vlog,0
lets vote saying yes father hours,0
vlogger enjoy watching,0
man born make history,0
ducky bhai fans feel excitement tomorrows event,0
lets vote aroob saying yes hour,0
waiting vlog kasam se kal se koi dafa apka channel open kr kr k bar bar vlog ka wait kr ra tha finally watched vlog amaizing,0
intro outro always best,0
aroob smile priceless u r lucky ducky,0
proud part ummat e muhammad saw,1
always love ducky bhai vlogs,0
areeb humble personshakl se e masoom hybaqi rb janty hain,0
lets vote ignoring aroob hours,1
salam travelling alot content vlog spending quality time family specially parentstoday thats dont know value parents missed alot longer us spend time parents feel nothing without,0
bhai kbhi family ko bh tour pr lekr jao want see fam tour whos agree vote family tour,0
never failed entertain uss,0
reallyyyyy big fan u aroob u made,0
love india next vlog kab ay ga,0
dukey bhai,0
lets vote saying yes ducky bhai,0
lets vote ignoring aroob hours,1
ap ko dekhny k bad dil khush hota hai phr main b video banany nikal jati hun bcz vlogs best wishes,0
vlog entertaining love india,0
allah tala iqra ducky bacha da inshallah,0
else supporting bhai years,0
beautiful vlogs,0
lets vote ignoring aroob hours,1
love couple iqreeb duky aroob,0
content ducky abusing content aroob,0
love england ducky bhai ducky bhabi,0
mashallah aroob ducky ka level hi aur hai,0
end unexpected,0
vote ignoring prank arooeb,0
ending oka phurrrrr awesome,0
love vlogs big fan love voice audi etron gt,0
dont predict time ducky bahi,0
love vlogs,0
lets vote ignore aroob hours,0
mashaallah,0
totally agree saad saying yesterday traffic fines pakistan useless start minimum rps nothing someone drives car worth crores pays fill hisher tank fuel,0
love ducky bhai,0
finally ducky bhai kay vlog ki waiting khtm,0
leta vote ignoring aroob hours,1
mashallah aroob nay mystery box apko kiya khoobsurat gifts diye thay nice really liked much aur aroob ne kia zaberdast baat ki ke jb ayatulkursi parh li jaye toh allah tallah hifazat farmata hai,0
proud part ummet e muhammad saw vlog,1
vote ignoring aroob hours,1
never fail make us laugh,0
lets vote saying yes father hours,0
made eachother,0
guy never disappoints fail us,0
never fail make us laugh,0
beauty quran change message message change,1
feels proud ummat e muhammadi saww,1
guy never disappoints us love swat,0
lets vote saying yes father hours,0
proud part ummat e muhammad saw,1
feel proud musliumlove india,1
lets vote ignoring aroob hour,1
raise hand youve watching ducky bhai long time,0
joke respect button ducky bahi,0
lets vote ignoring aroob hours,1
lets vote saying yes mother hours,0
aroobs humour getting better,0
proud muslims,1
lets vote saying yes mother,0
aroob lucky funny husband,0
never fails entertain us,0
lets vote muneeb saying yes ducky bhai hours,0
proud muslims,1
lets vote ignoring aroob hours,1
aroob roasts saad nest thing vlog,0
proud part ummat e muhammad saw,1
lets vote ignoring aroob hours,1
buht cute lag reha,0
proud muslims,1
aroob sweetheart looks cute smiles,0
ducky kbhi apne chotey bhai ko le jaya kro uska bhe dil krta ha ghumne ka act like brother balance wife family,0
lets vote ignoring aroob hours,1
allhamdullilah watching ducky bhai,0
feeling bad muneeb,0
lets vote saying yes aroob next hours,0
lets vote ignoring aroob hours,1
aroob bhi sochte hogi kis namone ke hath lag gaye,0
yellow permanent shirt aroob forever favourite,0
one never missed duckys single vlog,0
lets vote saying yes aroob aunty hours,0
lets vote ignoring aroob hours,1
lets vote ignoring prank aroob jatoii hours,0
respect muneeb,0
lets vote ignoring aroob hours,1
proud ummate muhammad saw,1
proof ducky legend pro max,0
stay bless ur wife family saad,0
watching make motivate start earn mother,1
mashaallah,0
feel sad muneeb khein nhi jta bechara,0
raise hand waiting duckybhai log time,0
vote ignoring aroob hours,1
lets vote ignoring aroub hours,0
saying yes mother hour,0
lets vote ignoring aroob hours,1
muneeb like mujha bhi la jao zainab ki yaad aya rahi ha,0
proud ummat muhammad saw,1
funny dont mind aroob apko sadia baji bolna chahiye thaaaa saad ko,0
saad bhai never disappoint us,0
lest vote ignor aroob hour,0
proud moment father,1
masha allah glad see father first time may allah bless parents health,0
ducky mothers sense humour next level,0
nice see father vlog seems like nice humble person mashaallah,0
father person world helped every stage,0
subscribe joke respect button ducky bhai,0
father soo cute may allah bless parents good health happiness may allah grant jannah,0
father sweet mashaallah,0
beautiful see father driving car,0
shaa allah proud moment father driving son car,1
lets vote saying yes father hours,0
lets vote saying yes dad hours,0
