clean_comments,label
i love india,0
voting for ignoring to aroob for hours,0
ducky bhai apna fortuner li ha congrats,0
mashaallah allah nayi gari naseeb me kre,0
her emotions are valid we get attached to things,0
lets vote ignoring arood,0
ducky bhai hamain pta lag gya surprise ka tiktok par aik bande ne video daali hai fortuner,0
legender congratulations,0
zabardast vlog,0
lets vote for ignoring shibbu for hours,0
allah apko is sy achi gariyn dega in sha allah allah bless you saad bhai,0
lets vote for ducky and aroob to meet with romaisa khan,0
we are always with you ducky bhai imagine daku watching this video and returning ring to ducky bhai,0
fun fact day is incomplete without duckys vlog,0
fun fcatday is incomplete without ducky vlog,0
million is not a joke respect button for ducky bhai,0
very sad to see that your memories were stolen both of you cheer up and move on you have each other which is what is important in lifekeep smiling no matter what,0
imagine the thief watching this video and returns the ring,0
who is proud to be a part of ummat e muhammad saw,1
daily vlog is not a joke respect button for ducky bahi,0
the day incomplete without your vlog and no matter what the duration of the vlog is it end really fast it the addictive,0
congragulations ducky bhai for crossing billion views,0
million is not a joke respect button for ducky bahi,0
getting married to the person you love is real blessing,0
hats off to each n every one who comes within seconds to see the vlog as soon as she posts it,0
aw man im devastated and shedding tears i wish i could help you all out somehow pray that may you find those filthy robbers and more importantly that engagement ring of bhabhis inshaallah hope to wake up soon to a notification from you that you found the ring much love and power to you both,0
hows watching this vlog after uploading a new ring vlog legends,0
quran is the best of all books,1
my day is incomplete without your vlog love from dubai,0
lets vote for saying yes to aroob for hours,0
this man is facing many difficulties in his life but he is still entertaining us,0
lets vote for saying yes to father for hours,0
m is not joke respect button for ducky bhai,0
imagine a jeweller who designs the same ring and says ducky that this is the ring,0
day is incomplete without vlogs,0
kon kon hazrat muhammad saw sa pyar krta ha,1
we are always with you ducky bahi love you from lahore,0
dude earned even more than he lost from this video,1
imagine the thief watching this video and returns the ring,0
we are always with you ducky bhai,0
day is incomplete without ducky vlogs,0
duchy bhai congratulations to cross million views and m subscriber not a joke,0
who is proud to be part of ummat muslins,1
ducky bhai congratulations for billionsm views on your youtube channeland advance congrats for m subscribers ducky bhai is the only pakistani youtuber to achieve this feat,0
we are always with you ducky bhai,0
aoaducky bhai feeling so sad for you guys but inshaallah allah apko iss say bohat ziada degawe are here to support you on every stepplz keep your things safe i know you guys keep your things safety but still care is important,0
this guy can touch m subscribers easily and first deserving diamond play button is coming soon inshallah,0
i respect everyone who were involved in this seriously the best piece that i ve ever seen on youtube hate off to well all love your videos,0
respect button for ducky bhai,0
ducky leave it give your wife a new ring with love,0
congratulations duky bhai for billion cross views,0
the most emotional situation jab ducky ko sad dekhaa haye,0
who is proud to be a part of ummate muhammad saw,1
who is proud to be a part of ummate muhammad saw,1
lets vote for saying yes to daku for hours,0
who is proud to be part of ummat muslims so sad part keep it up,1
we are with you brotherdont worry allah will give you more in shah allahin this tension you forgot todays date,0
only ducky bhai lovers can feel the happiness of every day vlog,0
chor watching duckys video be like achaaaa to ye nahi uthana tha batatay to sahi yaar,0
imagine daku watching this video and returning ring to ducky bhai,0
ducky bhai is a legend when it comes to roasting his videos are pure gold,0
allah aroob ko sabre jameel atha karey,0
who is proud to be a part of ducky bhai gang,1
lets vote for saying yes to his mother for hours,0
ducky bhai just forget your bad memories like a bad dream keep always smiling,0
who is here after ducky bhai gifted duplicate engagement ring to aroob in turkey,0
life m first time ducky bhai ko serious dekha h and i realised that he is really a best husband the way he supports his wife no mattter i didnt like this man before coz of past abusive videos even mere ghr wale dekhne ni dete ducky bhai k vlogs m late night dekhti hun jab so jate sb but in present and in real he has been changed a lot may allah bless you both,0
who is proud of be the part of ummat e muhammad saw,1
who is proud to be ummati of muhammad saw,1
brother dont you worry about things just be happy both of you,0
congratulations for billion views on youtube you always grow,0
who is proud to be part muhammad,1
ducky bhai stay strong in this difficult time,0
we are always with u duck bhai,0
security of ur family should be ur first priority hope u ppl can get the ring back,0
we are always with u inshallah youll be mrbeast when u hit million,0
congratulations to ducky bahi of your success billions views,0
lets vote for ignoring aroob for hours challenge,1
ducky bhai congrats for billion views,0
dont be sadallah made things better,0
sometimes we tend to think that influencers have perfect lives but its important to remember we dont see their personal struggles in our own lives lets appreciate what we have and work to make it even better celebrating others success wishing them well and focusing on our own growth can lead to contentment and selfimprovement,0
ducky bhai aroob baji dont be sad we are all with u m people with u i hope your ring will be back belive in allah i just cry on your conversation god bless u take care bye and thank u for entertain us love u,1
daku smiling in cornor,0
lets vote for saying yes to mama for hours,0
engagment ring sa zyada ap dono ka bond hy allah pak ap dono ko hmeesha khush rkhy ameen,0
fun fact chor is also watching this vlog,0
ducky is not a person he is a legend,0
dont worry guys we are with you,0
dakoo watching this vlog sucessfully,0
who feels proud to umat e muhammad saww,1
inshallah you will get your ring my prayer is with you saad bhai dont worry have firm faith in allah there is something good for you in this case dont be sad inshallah you will get your ring back soon our prayers are always with youduckybhai,0
congratulations for billion viewslove you from chakwal,0
daku be like now time to visit ducky bhai house,0
st time seeing u guys sad be happy we love u allah will give u more and more aruba i missed ur smile in this video,0
i lost all of my gold jewlry after days of my wedding and still after n half year i cry whenever i see that drawer or someone wearing their engangment and wedding jewls i am left with nothing,0
allah pak aap logon isse bhi zyada dega inshaallah respect button for ducky bhai,0
just give her same ring with surprise shell love it definitely new memory will bhi created,0
billion of books but quran is my favorite book,1
ducky bhai allah is always with you,0
thats why i like this man that this man dont show our sad feelings and always entertain us uh are always my fav bro,0
